Date,Reported Cause of Incident,cause_sub ,State,County,Operator ID,Operator Name,System Type,Report ID,Fatalities,Injuries,Cost_Reported,Total Cost Current Year Dollars,b_spilled,b_lost
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,MO,MONROE,22855,"FLINT HILLS RESOURCES, LC",HAZARDOUS LIQUID,20120019,0,0,5811,6655,1,0
12/22/2011,CORROSION,INTERNAL,OCS,,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20120008,0,0,374110,428457,0,0
12/23/2011,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,KS,CLAY,13750,NORTHERN NATURAL GAS CO,GAS TRANSMISSION,20120010,0,0,263000,301207,0,0
12/27/2011,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",TX,LOVING,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20120023,0,0,217000,248525,"3,283",3283
,,DEFECTIVE OR LOOSE TUBING/FITTING,TX,JEFFERSON,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HAZARDOUS LIQUID,20120026,0,0,1100,1260,2,1
12/28/2011,ALL OTHER CAUSES,MISCELLANEOUS,TX,LOVING,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20120070,0,1,10500,12025,0,0
12/29/2011,CORROSION,INTERNAL,OCS,,18646,ENBRIDGE OFFSHORE (GAS TRANSMISSION) LLC,GAS GATHERING,20130106,0,0,298327,340871,0,0
,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,TX,,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20120022,0,0,1630,1867,0,0
,,OTHER EQUIPMENT FAILURE,TX,JONES,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120025,0,0,3612,4137,2,2
12/30/2011,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",KS,ELLIS,9175,JAYHAWK PIPELINE LLC,HAZARDOUS LIQUID,20120024,0,0,157300,180152,150,50
12/31/2011,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,TX,HARRIS,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,GAS DISTRIBUTION,20120009,0,4,158232,181179,0,0
01/01/2012,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,OK,GRANT,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20120014,0,0,2492,2805,34,14
01/02/2012,NATURAL FORCE DAMAGE,EARTH MOVEMENT,KY,ESTILL,2620,"COLUMBIA GULF TRANSMISSION, LLC",GAS TRANSMISSION,20120011,0,0,1688065,1749945,0,0
01/04/2012,ALL OTHER CAUSES,MISCELLANEOUS,NY,SCHENECTADY,13480,NIAGARA MOHAWK POWER CORP,GAS DISTRIBUTION,20120010,0,0,13500,15195,0,0
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,WY,BIG HORN,32147,MARATHON PIPE LINE LLC,HAZARDOUS LIQUID,20120028,0,0,6550,7373,2,0
01/05/2012,CORROSION,EXTERNAL,MO,ST. LOUIS,11032,SPIRE MISSOURI INC. EAST,GAS TRANSMISSION,20120013,0,0,236723,266410,0,0
01/06/2012,ALL OTHER CAUSES,MISCELLANEOUS,PA,CLEARFIELD,2714,"DOMINION ENERGY TRANSMISSION, INC.",GAS TRANSMISSION,20120012,0,0,121301,136532,0,0
,CORROSION,INTERNAL,TX,COKE,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120033,0,0,89622,100876,117,117
01/08/2012,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,KS,HASKELL,15359,BLACK HILLS ENERGY,GAS DISTRIBUTION,20120012,0,4,182500,204828,0,0
01/09/2012,ALL OTHER CAUSES,MISCELLANEOUS,OCS,,18646,ENBRIDGE OFFSHORE (GAS TRANSMISSION) LLC,GAS GATHERING,20130104,0,0,1790767,2015621,0,0
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,TX,,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20120027,0,0,1315,1480,0,0
,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,TX,TRAVIS,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GAS DISTRIBUTION,20120011,1,1,535800,602894,0,0
01/10/2012,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,LA,CALCASIEU,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20120032,0,0,10050,11312,1,0
01/11/2012,CORROSION,INTERNAL,TX,LIBERTY,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120037,0,0,23129,26033,2,2
,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",MI,BERRIEN,405,ANR PIPELINE CO,GAS TRANSMISSION,20120014,0,0,368000,413033,0,0
,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,NY,WESTCHESTER,2704,CONSOLIDATED EDISON CO OF NEW YORK,GAS DISTRIBUTION,20120006,0,0,460,515,0,0
01/12/2012,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,OH,LORRAIN,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120041,0,0,17904594,20152935,"1,950",1222
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,OK,JOHNSON,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20120035,0,0,33,37,0,0
,,FAILURE OF EQUIPMENT BODY,CA,KERN,26134,EXXONMOBIL OIL CORP - WEST COAST,HAZARDOUS LIQUID,20120036,0,0,3085,3472,1,0
01/14/2012,CORROSION,EXTERNAL,WI,MILWAUKEE,31174,"SHELL PIPELINE CO., L.P.",HAZARDOUS LIQUID,20120054,0,0,15950000,17952896,215,87
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,GA,COBB,2552,COLONIAL PIPELINE CO,HAZARDOUS LIQUID,20120039,0,0,10040,11301,0,0
,,THREADED CONNECTION/COUPLING FAILURE,AK,FAIRBANKS NORTH STAR BOROUGH,26149,ALYESKA PIPELINE SERVICE CO,HAZARDOUS LIQUID,20120038,0,0,37240,41916,3,0
01/16/2012,CORROSION,INTERNAL,CA,LOS ANGELES,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20120043,0,0,128200,144299,2,2
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,NY,,14330,ORANGE & ROCKLAND UTILITY INC,GAS DISTRIBUTION,20120015,0,2,1382576,1556055,0,0
01/17/2012,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,HARRIS,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20120045,0,0,35005,39401,2,0
,,NON-THREADED CONNECTION FAILURE,NJ,MIDDLESEX,32044,BP USFO/LOGISTICS,HAZARDOUS LIQUID,20120042,0,0,311847,351007,75,11
01/18/2012,CORROSION,INTERNAL,SC,ANDERSON,2552,COLONIAL PIPELINE CO,HAZARDOUS LIQUID,20120040,0,0,1100000,1238131,324,23
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,KS,WYANDOTTE,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120030,0,0,2030,2285,1,1
,NATURAL FORCE DAMAGE,EARTH MOVEMENT,VA,HANOVER COUNTY,21349,VIRGINIA NATURAL GAS,GAS TRANSMISSION,20120019,0,0,99408,111891,0,0
01/20/2012,CORROSION,INTERNAL,MS,JASPER,2552,COLONIAL PIPELINE CO,HAZARDOUS LIQUID,20120047,0,0,92523,104141,1,0
,NATURAL FORCE DAMAGE,TEMPERATURE,IL,MARION,31948,ENBRIDGE STORAGE (PATOKA) L.L.C.,HAZARDOUS LIQUID,20120044,0,0,4500,5065,0,0
01/21/2012,MATERIAL/WELD/EQUIP FAILURE,COMPRESSOR OR COMPRESSOR-RELATED EQUIPMENT,WV,MARSHALL,2616,"COLUMBIA GAS TRANSMISSION, LLC",GAS TRANSMISSION,20120015,0,0,9877,8791,0,0
,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,NY,NEW YORK,2704,CONSOLIDATED EDISON CO OF NEW YORK,GAS DISTRIBUTION,20120014,0,0,7818,8607,0,0
01/22/2012,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,LA,ST. JAMES,31174,"SHELL PIPELINE CO., L.P.",HAZARDOUS LIQUID,20120029,0,0,5000,5628,1,0
,,THREADED CONNECTION/COUPLING FAILURE,IA,POLK,32109,"ONEOK NGL PIPELINE, LLC",HAZARDOUS LIQUID,20120034,0,0,5393,6070,12,6
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,MI,WAYNE,12408,DTE GAS COMPANY,GAS DISTRIBUTION,20120016,0,0,54727,61598,0,0
01/23/2012,ALL OTHER CAUSES,MISCELLANEOUS,PA,HEMPFIELD TOWNSHIP,1845,"BUCKEYE PARTNERS, LP",HAZARDOUS LIQUID,20120050,0,0,925,1041,1,0
,CORROSION,EXTERNAL,OCS,,18516,SOUTHERN NATURAL GAS CO,GAS TRANSMISSION,20120017,0,0,334375,376363,0,0
,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,NY,BRONX,2704,CONSOLIDATED EDISON CO OF NEW YORK,GAS TRANSMISSION,20120016,0,0,390107,438999,0,0
01/25/2012,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,AR,UNION,11551,"DELEK LOGISTICS OPERATING, LLC.",HAZARDOUS LIQUID,20120049,0,0,42532,47873,60,1
01/26/2012,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",WI,EAU CLAIRE,22855,"FLINT HILLS RESOURCES, LC",HAZARDOUS LIQUID,20120051,0,0,265793,299170,2,2
,,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,NM,EDDY,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",HAZARDOUS LIQUID,20120031,0,0,2837,3193,0,0
01/27/2012,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,WY,NATRONA,15156,SINCLAIR TRANSPORTATION COMPANY,HAZARDOUS LIQUID,20120053,0,0,125160,140877,440,195
01/28/2012,NATURAL FORCE DAMAGE,TEMPERATURE,KS,WYANDOTTE,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120052,0,0,178748,201194,262,20
01/30/2012,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,KS,SHAWNEE,31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GAS DISTRIBUTION,20120018,1,0,393379,442704,0,0
,INCORRECT OPERATION,OTHER INCORRECT OPERATION,IA,WAYNE,405,ANR PIPELINE CO,GAS TRANSMISSION,20120021,0,0,115000,105890,0,0
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,TX,HILL,22442,WEST TEXAS GULF PIPELINE CO,HAZARDOUS LIQUID,20120055,0,0,181,204,70,0
01/31/2012,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,KS,RILEY,31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GAS DISTRIBUTION,20120017,0,0,29000,27248,0,0
02/01/2012,CORROSION,INTERNAL,OCS,,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20120018,0,0,287262,322674,0,0
,MATERIAL/WELD/EQUIP FAILURE,COMPRESSOR OR COMPRESSOR-RELATED EQUIPMENT,NY,SCHOHARIE,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20120023,0,0,104300,117091,0,0
,,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,CHAMBERS,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20120056,0,0,1550,1745,0,0
02/03/2012,INCORRECT OPERATION,OTHER INCORRECT OPERATION,TX,WARD,31957,KINDER MORGAN WINK PIPELINE LLC,HAZARDOUS LIQUID,20120058,0,0,57600,64833,26,6
02/06/2012,CORROSION,INTERNAL,OCS,,405,ANR PIPELINE CO,GAS TRANSMISSION,20120024,0,0,170000,191347,0,0
,INCORRECT OPERATION,INCORRECT INSTALLATION,OK,PAYNE,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20120061,0,0,17296,19468,32,2
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,TX,JEFFERSON,2552,COLONIAL PIPELINE CO,HAZARDOUS LIQUID,20120067,0,0,38540,43380,0,0
,,PUMP OR PUMP-RELATED EQUIPMENT,IN,LAKE,1845,"BUCKEYE PARTNERS, LP",HAZARDOUS LIQUID,20120062,0,0,27228,30647,0,0
02/07/2012,CORROSION,EXTERNAL,CA,LOS ANGELES,26085,"PLAINS MARKETING, L.P.",HAZARDOUS LIQUID,20120064,0,0,25050,28196,1,0
,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,IN,STEUBEN,405,ANR PIPELINE CO,GAS TRANSMISSION,20120025,0,0,763000,857635,0,0
,,NON-THREADED CONNECTION FAILURE,OH,ALLEN,1845,"BUCKEYE PARTNERS, LP",HAZARDOUS LIQUID,20120063,0,0,96000,108055,1,0
02/08/2012,CORROSION,EXTERNAL,OCS,,405,ANR PIPELINE CO,GAS TRANSMISSION,20120022,0,0,89000,99234,0,0
,,INTERNAL,OCS,,19160,TENNESSEE GAS PIPELINE COMPANY,GAS TRANSMISSION,20120020,0,0,298330,335532,0,0
,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,CO,YUMA,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",GAS TRANSMISSION,20120026,0,0,13453,11974,0,0
02/09/2012,INCORRECT OPERATION,INCORRECT INSTALLATION,TX,GREGG,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120065,0,0,2034,2289,0,0
02/10/2012,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,SD,LAWRENCE,12684,MONTANA - DAKOTA UTILITIES CO,GAS DISTRIBUTION,20120019,0,0,108650,122140,0,0
02/11/2012,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,CA,LOS ANGELES,18484,SOUTHERN CALIFORNIA GAS CO,GAS DISTRIBUTION,20120020,0,0,151415,170402,0,0
02/12/2012,INCORRECT OPERATION,OTHER INCORRECT OPERATION,IA,WAYNE,405,ANR PIPELINE CO,GAS TRANSMISSION,20120027,0,0,150000,140575,0,0
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,KS,SEDGWICK,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20120068,0,0,11575,13029,0,0
02/13/2012,CORROSION,EXTERNAL,LA,EAST BATON ROUGE,5304,FLORIDA GAS TRANSMISSION CO,GAS TRANSMISSION,20120028,0,0,471850,529777,0,0
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,MD,,1088,BALTIMORE GAS AND ELECTRIC COMPANY,GAS DISTRIBUTION,20120022,0,0,962226,1083056,0,0
,INCORRECT OPERATION,OTHER INCORRECT OPERATION,LA,ST. JAMES,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20120069,0,0,3000,3377,0,0
02/14/2012,CORROSION,INTERNAL,OK,,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20120066,0,0,75000,84418,100,100
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,MN,DAKOTA,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120071,0,0,2377626,2676193,"1,477",282
02/15/2012,CORROSION,INTERNAL,LA,CALCASIEU,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20120083,0,0,825050,928654,1,0
,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,MI,ARENAC,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120079,0,0,300000,337672,20,0
,,OTHER EQUIPMENT FAILURE,TX,MONTGOMERY,4805,EXPLORER PIPELINE CO,HAZARDOUS LIQUID,20120082,0,0,901600,1014817,14,0
,,PUMP OR PUMP-RELATED EQUIPMENT,MT,YELLOWSTONE,2170,CENEX PIPELINE LLC,HAZARDOUS LIQUID,20120048,0,0,610,687,0,0
,,,TX,NUECES,22855,"FLINT HILLS RESOURCES, LC",HAZARDOUS LIQUID,20120078,0,0,16450,18516,1,0
,NATURAL FORCE DAMAGE,TEMPERATURE,NJ,MIDDLESEX,2552,COLONIAL PIPELINE CO,HAZARDOUS LIQUID,20120060,0,0,61100,68773,5,0
02/16/2012,CORROSION,EXTERNAL,TX,HARRIS,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20120086,0,0,10003,11259,1,0
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,WI,WALWORTH,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120073,0,0,43660,49143,5,0
02/17/2012,CORROSION,EXTERNAL,MD,,99043,PETROLEUM FUEL AND TERMINAL COMPANY,HAZARDOUS LIQUID,20120084,0,0,0,0,5,0
,MATERIAL/WELD/EQUIP FAILURE,OTHER PIPE/WELD/JOINT FAILURE,TX,EL PASO,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GAS DISTRIBUTION,20120025,0,1,24520,27594,0,0
,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,IN,LAKE,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120081,0,0,58360,65688,0,0
02/18/2012,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,TX,HILL,22442,WEST TEXAS GULF PIPELINE CO,HAZARDOUS LIQUID,20120074,0,0,22507,25333,2,1
02/19/2012,NATURAL FORCE DAMAGE,TEMPERATURE,MN,WASHINGTON,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120077,0,0,11310,12730,0,0
02/20/2012,CORROSION,INTERNAL,MN,DAKOTA COUNTY,22855,"FLINT HILLS RESOURCES, LC",HAZARDOUS LIQUID,20120076,0,0,3273,3684,0,0
,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,SD,BROWN,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HAZARDOUS LIQUID,20120085,0,0,266340,299785,500,50
02/21/2012,INCORRECT OPERATION,INCORRECT VALVE POSITION,IN,LAKE,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120080,0,0,125000,140697,24,0
02/22/2012,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,MT,,2170,CENEX PIPELINE LLC,HAZARDOUS LIQUID,20120115,0,0,332,374,0,0
02/23/2012,ALL OTHER CAUSES,MISCELLANEOUS,MA,SUFFOLK,1640,BOSTON GAS CO,GAS DISTRIBUTION,20130099,0,0,500500,563232,0,0
02/24/2012,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,MT,ROSEBUD,2170,CENEX PIPELINE LLC,HAZARDOUS LIQUID,20120087,0,0,244650,275372,183,2
02/27/2012,CORROSION,INTERNAL,OK,GARVIN,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120093,0,0,4253,4787,2,1
02/28/2012,ALL OTHER CAUSES,MISCELLANEOUS,TX,NUECES,30782,HARVEST MIDSTREAM COMPANY,HAZARDOUS LIQUID,20120125,0,0,965000,1086178,"1,300",50
,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,TN,WILSON,11336,"LEBANON GAS DEPT, CITY OF",GAS DISTRIBUTION,20120028,0,1,11001,12382,0,0
02/29/2012,INCORRECT OPERATION,OTHER INCORRECT OPERATION,TX,SCURRY,22442,WEST TEXAS GULF PIPELINE CO,HAZARDOUS LIQUID,20120095,0,0,1207,1359,2,2
,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,OH,SENECA,2616,"COLUMBIA GAS TRANSMISSION, LLC",GAS TRANSMISSION,20120031,0,0,17272,16445,0,0
03/02/2012,CORROSION,EXTERNAL,TX,JEFFERSON,30777,MOTIVA ENTERPRISE LLC,HAZARDOUS LIQUID,20120094,0,0,45000,50651,0,0
,,INTERNAL,TX,ANDREWS,31888,CENTURION PIPELINE L.P.,HAZARDOUS LIQUID,20120072,0,0,38940,43830,128,28
,,,,LIBERTY,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120096,0,0,15012,16897,0,0
03/03/2012,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,IL,WILL,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120098,2,3,2836777,3193001,"1,500",1245
03/04/2012,ALL OTHER CAUSES,MISCELLANEOUS,LA,PLAQUEMINES,2731,CHEVRON PIPE LINE CO,HAZARDOUS LIQUID,20120099,0,0,400625,450933,0,0
03/05/2012,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,TX,MONTAGUE,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20120092,0,0,2050,2307,2,2
03/06/2012,ALL OTHER CAUSES,MISCELLANEOUS,LA,ST. MARY,19730,TRUNKLINE GAS CO,GAS TRANSMISSION,20120029,0,0,1989,1770,0,0
,CORROSION,INTERNAL,TX,CHAMBERS,18718,SUNOCO PIPELINE L.P.,HAZARDOUS LIQUID,20120100,0,0,18160,20440,1,1
,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,TX,MIDLAND,26085,"PLAINS MARKETING, L.P.",HAZARDOUS LIQUID,20120101,0,0,1800,2026,3,0
03/07/2012,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,NY,WESTCHESTER,2704,CONSOLIDATED EDISON CO OF NEW YORK,GAS DISTRIBUTION,20130062,0,0,31430,35370,0,0
,,,,,,,,20130064,0,0,26440,29751,0,0
03/08/2012,CORROSION,INTERNAL,TX,,30829,ENTERPRISE CRUDE PIPELINE LLC,HAZARDOUS LIQUID,20120097,0,0,25100,28252,1,1
,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,CA,CONTRA COSTA COUNTY,18608,STANDARD PACIFIC GAS LINE INC,GAS TRANSMISSION,20120035,0,0,63200,71136,0,0
03/09/2012,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,NE,,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120090,0,0,450,507,2,0
,,,OK,,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120075,0,0,1030,1159,0,0
,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,NE,DOUGLAS,12390,METROPOLITAN UTILITIES DISTRICT,GAS DISTRIBUTION,20120024,0,0,53000,59420,0,0
03/10/2012,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,IA,BLACKHAWK,13750,NORTHERN NATURAL GAS CO,GAS TRANSMISSION,20120032,0,0,10479,9374,0,0
03/12/2012,INCORRECT OPERATION,INCORRECT VALVE POSITION,IN,HUNTINGTON,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HAZARDOUS LIQUID,20120102,0,0,165,186,0,0
03/14/2012,ALL OTHER CAUSES,MISCELLANEOUS,NJ,MIDDLESEX,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20120089,0,0,2220,2499,0,0
,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,TX,HARRIS,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120104,0,0,7525,8470,0,0
03/15/2012,INCORRECT OPERATION,INCORRECT VALVE POSITION,LA,WEST BATON ROUGE,3445,DIXIE PIPELINE COMPANY LLC,HAZARDOUS LIQUID,20120106,0,0,259,292,4,4
,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,NJ,MIDDLESEX,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20120088,0,0,150700,169624,1,0
03/16/2012,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,MT,CARBON,4906,EXXONMOBIL PIPELINE CO,HAZARDOUS LIQUID,20120103,0,0,4550,5121,1,0
03/17/2012,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,LA,JEFFERSON,300,"PLAINS PIPELINE, L.P.",HAZARDOUS LIQUID,20120111,0,0,2801500,3153294,204,15
,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,TX,HARRIS,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",HAZARDOUS LIQUID,20120109,0,0,23015,25905,1,0
03/20/2012,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",MN,HUBBARD,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120116,0,0,40000,45023,0,0
,,NON-THREADED CONNECTION FAILURE,TX,JEFFERSON,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20120091,0,0,36062,40590,3,2
,,OTHER EQUIPMENT FAILURE,TX,YOAKUM,31684,PHILLIPS 66 PIPELINE LLC,HAZARDOUS LIQUID,20120105,0,0,800,900,0,0
03/21/2012,CORROSION,EXTERNAL,OCS,,405,ANR PIPELINE CO,GAS TRANSMISSION,20120039,0,0,247000,273306,0,0
,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,IL,KANE,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120108,0,0,906500,1020332,12,0
,,NON-THREADED CONNECTION FAILURE,MN,DOUGLAS,22610,"MAGELLAN PIPELINE COMPANY, LP",HAZARDOUS LIQUID,20120107,0,0,42700,48062,1,0
,,OTHER EQUIPMENT FAILURE,IL,MADISON,4805,EXPLORER PIPELINE CO,HAZARDOUS LIQUID,20120118,0,0,100750,113402,11,0
03/22/2012,CORROSION,EXTERNAL,KS,BUTLER,31618,ENTERPRISE PRODUCTS OPERATING LLC,HAZARDOUS LIQUID,20120112,0,0,637800,717891,10,0
,NATURAL FORCE DAMAGE,TEMPERATURE,MN,CLEARWATER,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HAZARDOUS LIQUID,20120117,0,0,100000,112557,0,0
